user_id,course_id,progress,rating,enrollment_date
19,43,24,4.0,2025-01-24
72,9,55,1.0,2024-12-07
83,88,41,4.0,2025-02-11
79,66,85,5.0,2025-07-30
55,97,77,3.0,2025-04-13
97,86,91,5.0,2025-10-07
5,5,30,2.0,2025-01-11
35,92,25,1.0,2025-08-01
83,95,62,4.0,2025-04-14
62,14,89,2.0,2025-06-27
81,123,48,2.0,2025-06-12
71,91,43,4.0,2025-04-18
44,80,46,1.0,2025-07-27
43,132,84,5.0,2025-02-27
86,70,98,4.0,2024-12-30
51,112,25,4.0,2025-06-11
7,6,18,,2025-10-03
50,111,45,4.0,2025-05-06
29,125,8,,2025-01-29
73,62,74,1.0,2025-07-01
23,9,0,,2025-07-31
49,61,97,5.0,2024-12-25
27,20,19,,2025-04-30
80,136,27,1.0,2025-01-06
72,135,30,3.0,2025-02-03
99,41,22,3.0,2024-12-03
39,138,28,5.0,2025-10-21
70,118,93,2.0,2025-07-25
24,46,85,4.0,2025-10-04
11,66,95,3.0,2024-11-05
11,147,88,1.0,2024-11-16
66,72,58,4.0,2025-07-12
9,126,17,,2025-07-17
60,149,30,5.0,2024-12-06
42,73,100,5.0,2025-06-21
84,90,64,3.0,2025-05-03
64,100,64,5.0,2025-09-16
90,103,61,1.0,2025-02-27
97,26,98,3.0,2025-04-28
51,83,2,,2025-09-28
85,89,60,4.0,2024-11-16
5,64,82,3.0,2025-09-18
67,81,9,,2024-11-19
41,88,6,,2024-11-18
75,111,46,4.0,2025-02-19
48,106,16,,2025-06-13
61,40,61,3.0,2025-01-22
52,17,77,3.0,2024-12-18
42,46,23,2.0,2025-10-26
6,17,47,1.0,2025-02-19
48,66,33,4.0,2025-02-22
6,37,74,3.0,2025-10-18
14,38,17,,2025-02-04
25,67,78,1.0,2025-04-18
16,111,38,4.0,2025-09-04
75,52,2,,2024-12-01
24,103,73,3.0,2025-02-25
29,3,54,3.0,2025-10-10
92,26,71,3.0,2025-02-17
14,122,86,4.0,2025-07-28
59,54,14,,2024-11-28
31,7,15,,2025-08-27
14,89,38,5.0,2024-11-15
13,38,69,4.0,2024-11-28
66,140,38,4.0,2024-12-30
50,94,45,4.0,2025-04-17
76,42,88,3.0,2025-02-18
75,75,52,5.0,2025-07-09
63,105,51,2.0,2025-03-29
48,17,66,3.0,2025-03-11
61,121,9,,2024-11-23
42,120,89,4.0,2025-09-13
10,49,67,5.0,2025-08-24
98,34,32,5.0,2025-03-28
52,47,9,,2025-09-16
54,15,36,4.0,2025-01-05
74,18,27,2.0,2025-08-24
36,146,16,,2025-07-19
62,109,10,,2024-11-02
72,74,62,2.0,2025-01-18
67,91,55,5.0,2025-07-23
2,99,22,1.0,2025-10-24
31,8,28,1.0,2025-02-17
68,85,13,,2025-08-30
30,7,82,1.0,2025-10-09
91,91,33,1.0,2024-11-10
13,25,92,2.0,2025-04-02
62,16,8,,2025-05-05
98,39,13,,2025-04-13
96,59,91,3.0,2025-02-12
68,35,48,2.0,2025-07-03
53,10,84,5.0,2025-05-30
82,38,50,1.0,2025-05-24
44,40,75,3.0,2025-08-11
72,69,34,5.0,2025-03-31
9,9,96,1.0,2025-11-02
100,59,64,1.0,2025-07-15
99,36,96,4.0,2025-01-27
61,90,38,5.0,2025-03-30
80,11,96,4.0,2025-07-17
52,59,40,1.0,2025-06-01
90,103,75,2.0,2025-10-27
38,91,6,,2025-08-18
81,14,22,3.0,2025-08-27
37,111,64,3.0,2025-10-19
93,149,15,,2024-12-11
66,127,65,4.0,2024-12-14
94,39,9,,2024-12-23
66,70,6,,2025-05-24
95,114,100,5.0,2024-11-24
48,41,46,5.0,2025-06-01
52,57,5,,2025-01-03
83,88,37,4.0,2025-05-19
81,145,36,2.0,2025-02-05
6,125,35,3.0,2025-10-19
81,46,25,5.0,2025-04-07
70,59,77,2.0,2025-04-28
93,103,8,,2025-04-04
84,142,45,4.0,2025-03-23
15,90,86,1.0,2025-04-27
84,67,10,,2025-09-14
73,40,68,1.0,2025-01-04
53,35,8,,2025-01-16
40,75,51,5.0,2025-09-11
23,41,83,3.0,2024-11-02
65,58,75,2.0,2025-08-12
30,31,35,3.0,2025-03-20
2,120,22,3.0,2025-08-09
2,126,14,,2025-01-26
23,24,56,2.0,2025-02-05
93,138,79,3.0,2025-01-27
44,85,84,4.0,2025-01-03
52,57,58,1.0,2025-04-24
88,138,84,3.0,2025-01-01
21,88,86,5.0,2025-03-15
35,145,100,1.0,2025-10-02
66,32,81,1.0,2025-02-22
92,16,24,1.0,2024-11-28
71,131,61,5.0,2025-05-24
92,23,26,4.0,2025-01-01
23,141,87,3.0,2025-07-21
64,65,4,,2025-02-24
83,5,51,5.0,2025-10-21
42,21,10,,2025-04-02
1,26,40,5.0,2025-10-07
61,105,29,3.0,2024-11-28
63,95,55,5.0,2025-09-25
77,32,35,1.0,2024-12-10
83,18,98,5.0,2025-04-01
69,11,3,,2025-07-30
24,76,3,,2025-07-07
62,12,1,,2025-01-10
35,90,46,4.0,2025-07-14
54,63,82,2.0,2025-08-06
87,41,93,5.0,2025-05-18
44,61,46,1.0,2025-01-13
71,86,47,1.0,2025-07-15
67,82,7,,2025-03-04
16,33,52,2.0,2025-02-14
14,112,98,3.0,2024-11-26
22,80,36,2.0,2025-03-08
18,61,79,2.0,2025-05-02
4,11,3,,2025-02-27
67,125,69,1.0,2024-11-02
1,74,34,1.0,2025-10-18
22,58,97,5.0,2025-03-30
83,7,48,4.0,2025-09-20
75,19,84,1.0,2025-05-01
35,110,59,4.0,2024-12-30
60,102,5,,2025-03-07
48,33,86,2.0,2024-11-12
84,93,46,3.0,2025-05-20
19,93,67,2.0,2025-08-29
46,102,61,4.0,2024-11-21
52,124,9,,2025-02-01
18,125,27,5.0,2024-11-08
16,68,37,4.0,2025-06-16
86,70,28,3.0,2025-07-09
87,127,79,3.0,2025-10-22
40,47,97,2.0,2025-02-10
82,108,21,1.0,2025-04-21
60,103,0,,2025-07-08
42,70,25,5.0,2025-11-02
33,77,50,3.0,2025-06-11
62,132,11,,2024-12-10
79,31,25,3.0,2025-01-03
41,146,10,,2025-06-21
94,125,1,,2024-12-20
90,115,55,3.0,2025-07-14
32,67,70,1.0,2025-07-19
20,146,98,3.0,2025-10-07
45,16,24,3.0,2024-12-28
61,29,14,,2025-01-29
80,32,61,2.0,2025-10-27
7,91,56,5.0,2025-05-16
34,92,48,2.0,2025-01-25
19,113,4,,2025-02-05
15,47,12,,2025-05-13
31,101,40,4.0,2025-03-04
85,30,68,5.0,2024-11-19
69,32,45,3.0,2025-01-18
8,128,61,1.0,2025-02-15
96,11,55,3.0,2025-05-02
59,95,2,,2025-05-22
57,77,65,2.0,2024-12-06
31,44,21,3.0,2025-06-19
74,90,54,4.0,2025-08-04
100,12,78,2.0,2024-12-11
61,71,17,,2025-05-03
11,122,66,3.0,2025-11-02
83,16,97,1.0,2025-10-06
85,9,86,1.0,2025-01-23
31,31,9,,2025-01-01
44,87,78,1.0,2025-09-14
8,10,71,4.0,2025-09-04
98,135,11,,2025-08-19
16,39,90,2.0,2025-08-16
17,9,77,2.0,2024-11-29
87,140,37,3.0,2024-11-02
100,88,92,3.0,2025-05-18
38,71,71,1.0,2025-04-27
49,124,48,3.0,2025-09-30
69,20,60,4.0,2025-05-10
27,38,34,4.0,2025-10-03
74,77,54,2.0,2024-11-12
53,147,92,2.0,2025-10-17
44,142,23,3.0,2024-12-26
71,31,36,2.0,2025-10-06
38,132,47,5.0,2025-05-25
14,114,20,,2025-04-29
60,137,92,4.0,2025-04-22
70,94,19,,2025-10-26
65,36,42,3.0,2025-10-03
15,78,41,3.0,2025-02-03
46,74,69,2.0,2024-11-11
8,65,2,,2025-10-08
91,40,69,2.0,2025-07-14
79,116,58,4.0,2025-04-06
79,122,39,1.0,2024-11-28
30,115,56,2.0,2025-09-09
60,72,56,1.0,2024-11-09
58,117,13,,2025-04-06
62,61,69,2.0,2025-09-17
86,76,33,5.0,2025-10-02
90,117,58,2.0,2025-07-05
66,97,50,5.0,2025-08-11
50,132,32,4.0,2024-11-29
46,22,11,,2025-06-08
62,71,97,1.0,2025-03-18
92,50,100,2.0,2025-05-26
1,129,66,1.0,2025-08-12
11,101,53,4.0,2025-06-20
98,84,25,1.0,2024-11-29
17,31,97,2.0,2025-08-03
12,122,3,,2025-05-31
97,122,66,4.0,2025-10-13
69,148,51,2.0,2024-11-22
93,10,80,5.0,2025-01-28
65,110,15,,2025-01-12
45,137,59,4.0,2025-10-09
24,18,24,5.0,2025-06-02
9,147,19,,2025-08-12
64,62,65,4.0,2025-04-17
78,92,19,,2025-08-18
33,132,46,2.0,2025-10-04
73,137,53,2.0,2025-10-09
74,69,29,1.0,2025-03-27
75,106,16,,2025-03-03
50,61,41,2.0,2025-02-25
8,129,72,3.0,2024-12-04
65,52,65,5.0,2024-11-09
35,61,51,4.0,2024-11-25
9,137,18,,2025-07-14
40,109,42,5.0,2025-07-15
12,109,63,4.0,2025-04-17
78,128,33,2.0,2025-06-07
82,55,11,,2025-05-14
8,46,0,,2025-02-26
30,124,47,2.0,2024-11-29
29,56,81,5.0,2025-03-16
12,18,96,5.0,2025-05-05
3,77,23,5.0,2025-04-06
59,130,51,3.0,2025-05-22
95,20,2,,2025-01-10
81,6,84,1.0,2025-02-17
74,53,61,2.0,2025-01-03
2,43,82,3.0,2025-02-07
45,58,76,1.0,2025-06-21
84,52,25,5.0,2025-08-12
51,91,52,1.0,2025-02-18
54,102,100,1.0,2025-09-24
22,117,70,2.0,2025-08-31
45,111,0,,2025-09-18
86,21,90,2.0,2025-09-12
63,20,44,5.0,2025-05-16
65,49,36,3.0,2025-04-18
37,109,24,5.0,2025-05-24
90,150,33,5.0,2025-03-14
95,21,9,,2025-05-25
65,44,42,3.0,2025-02-05
6,59,44,1.0,2025-03-28
37,127,23,1.0,2025-07-16
46,13,40,3.0,2024-12-24
100,35,44,5.0,2025-01-03
4,2,19,,2025-01-25
64,31,40,3.0,2025-06-20
99,3,92,1.0,2024-12-04
94,93,72,4.0,2024-12-13
94,36,37,3.0,2024-11-20
40,23,1,,2024-11-13
41,107,48,5.0,2025-05-06
11,123,78,2.0,2024-11-22
50,115,0,,2025-04-21
52,48,35,3.0,2025-02-09
71,94,54,4.0,2025-09-20
77,120,97,4.0,2025-08-22
53,65,60,2.0,2025-01-04
22,133,18,,2025-08-13
82,66,36,3.0,2025-06-20
47,37,82,3.0,2025-05-07
21,6,32,5.0,2025-07-08
52,128,13,,2025-08-26
28,30,55,4.0,2025-02-09
22,49,78,1.0,2025-04-11
14,38,4,,2025-03-17
81,7,67,3.0,2025-10-27
16,148,27,2.0,2024-12-19
61,68,35,3.0,2025-02-12
78,105,85,5.0,2025-03-06
83,106,39,5.0,2025-10-13
41,46,33,5.0,2025-10-13
61,93,65,2.0,2025-05-18
78,137,36,1.0,2024-11-21
32,92,92,4.0,2025-01-01
86,18,66,2.0,2025-08-17
45,25,82,2.0,2025-06-19
87,60,44,4.0,2025-02-18
28,44,78,3.0,2025-07-05
93,126,96,4.0,2025-04-30
86,47,33,3.0,2025-07-07
93,7,76,3.0,2024-11-08
62,29,57,1.0,2025-11-01
7,56,30,1.0,2025-01-28
27,101,75,5.0,2025-03-03
27,19,91,1.0,2025-02-17
34,7,22,2.0,2025-05-12
23,145,43,4.0,2025-09-26
36,117,100,4.0,2025-07-06
43,119,60,3.0,2025-02-26
24,18,7,,2025-09-03
82,124,66,3.0,2025-06-19
22,70,76,3.0,2025-07-25
8,133,16,,2025-08-16
76,4,45,5.0,2024-11-11
47,15,2,,2025-03-16
30,105,20,,2024-11-22
57,138,99,2.0,2025-02-19
50,68,64,5.0,2025-08-16
80,53,28,3.0,2025-01-30
30,15,8,,2025-10-12
66,103,48,3.0,2025-08-31
33,133,7,,2025-06-01
26,14,4,,2025-06-16
90,62,1,,2025-07-13
94,64,5,,2025-10-02
83,37,98,4.0,2025-07-24
80,104,8,,2025-09-16
97,11,79,2.0,2025-08-13
66,83,97,1.0,2025-09-03
87,85,100,1.0,2024-11-12
92,125,24,4.0,2025-09-23
67,137,73,1.0,2025-08-23
19,147,84,4.0,2025-01-26
64,44,46,1.0,2025-09-11
18,58,57,3.0,2025-05-05
94,107,48,2.0,2025-01-28
2,117,56,3.0,2025-01-27
86,55,92,3.0,2025-01-30
52,47,67,3.0,2025-09-20
55,27,6,,2025-04-26
38,114,33,3.0,2025-04-30
91,133,29,4.0,2025-01-28
7,116,81,4.0,2024-12-15
25,95,87,4.0,2025-07-08
14,93,43,1.0,2024-12-29
1,81,64,1.0,2025-07-07
57,50,70,5.0,2025-01-18
51,41,0,,2025-08-06
23,86,36,3.0,2025-10-17
63,82,68,4.0,2025-08-29
70,17,30,1.0,2025-06-28
7,9,92,2.0,2025-04-04
70,34,53,1.0,2025-05-22
24,21,61,4.0,2025-05-05
48,125,64,3.0,2024-12-29
60,117,81,5.0,2025-08-26
71,41,32,2.0,2025-10-11
92,149,49,2.0,2025-02-10
67,4,1,,2025-06-04
60,38,78,2.0,2024-12-05
56,1,97,2.0,2025-08-10
8,75,19,,2025-02-01
46,51,1,,2025-05-31
2,104,45,3.0,2025-09-13
31,79,94,5.0,2025-03-10
58,83,7,,2025-08-31
50,44,74,5.0,2025-02-08
73,10,73,5.0,2025-05-23
11,150,65,2.0,2025-03-24
44,113,95,5.0,2025-04-18
73,29,79,2.0,2025-10-04
45,9,74,4.0,2025-08-27
66,33,2,,2025-07-16
57,133,62,3.0,2024-12-28
6,30,27,5.0,2025-05-29
100,76,71,3.0,2025-05-07
81,90,54,5.0,2025-05-03
67,100,5,,2025-06-23
90,144,54,4.0,2025-02-06
17,133,13,,2024-12-18
88,65,61,5.0,2025-03-03
48,59,90,2.0,2025-07-06
49,97,71,4.0,2025-10-05
35,45,88,4.0,2025-05-09
38,106,15,,2024-12-26
63,45,91,2.0,2025-10-14
75,102,46,2.0,2024-12-09
22,104,45,3.0,2025-01-14
48,79,1,,2025-06-07
78,42,47,1.0,2025-06-29
8,63,55,2.0,2025-03-27
84,115,5,,2025-08-10
25,66,52,5.0,2025-05-04
4,68,2,,2024-11-19
92,75,1,,2025-07-14
32,19,4,,2025-03-03
4,137,86,5.0,2025-08-05
30,130,81,4.0,2025-09-26
89,15,55,2.0,2025-03-14
1,38,97,5.0,2025-10-08
12,106,38,5.0,2025-05-11
14,2,35,4.0,2025-02-19
53,127,23,3.0,2025-06-11
96,65,36,5.0,2025-01-11
33,101,1,,2025-04-09
60,143,7,,2024-11-30
93,1,26,3.0,2024-11-15
59,126,44,1.0,2025-09-25
71,134,16,,2025-02-22
97,64,24,3.0,2025-10-21
41,120,69,5.0,2025-06-12
35,148,30,5.0,2024-12-03
76,48,70,3.0,2025-10-24
65,62,90,5.0,2025-02-04
45,59,31,4.0,2025-09-12
91,88,75,2.0,2025-05-04
60,63,7,,2025-05-28
33,72,14,,2025-03-24
43,79,35,4.0,2025-10-27
48,30,54,2.0,2024-12-22
55,114,45,3.0,2025-03-25
59,10,55,4.0,2025-04-05
63,143,80,4.0,2024-11-12
69,113,25,2.0,2024-11-28
41,46,14,,2025-05-13
43,21,83,1.0,2025-02-11
60,20,11,,2025-07-29
63,22,6,,2025-05-04
39,100,23,2.0,2025-08-15
2,28,26,2.0,2025-04-19
100,56,58,4.0,2025-03-13
31,91,52,1.0,2024-11-17
55,119,37,5.0,2025-05-17
82,147,100,3.0,2025-05-04
22,66,4,,2025-02-14
33,80,32,4.0,2025-09-22
8,97,39,5.0,2025-03-06
27,115,97,1.0,2025-07-16
53,15,43,5.0,2025-05-06
21,56,16,,2025-07-12
15,29,31,3.0,2025-07-22
75,89,98,1.0,2025-04-17
3,61,75,3.0,2024-12-18
7,37,69,1.0,2025-04-25
28,133,22,4.0,2025-08-25
89,52,51,1.0,2025-09-18
88,111,56,4.0,2025-09-08
62,60,20,,2025-06-19
24,116,18,,2025-06-02
51,21,59,4.0,2025-03-31
76,104,94,1.0,2025-03-01
64,126,70,3.0,2025-07-25
50,12,9,,2024-11-02
46,119,39,5.0,2025-07-05
4,26,12,,2025-08-07
93,12,34,1.0,2025-02-24
73,126,85,2.0,2025-02-07
60,44,84,2.0,2025-02-11
6,98,1,,2025-01-31
86,75,56,3.0,2024-12-04
22,110,21,2.0,2025-03-05
54,85,95,5.0,2025-03-09
39,124,6,,2025-04-28
80,87,54,1.0,2025-02-18
45,132,24,2.0,2025-09-01
85,7,44,5.0,2025-03-27
29,141,56,1.0,2025-03-17
64,42,92,4.0,2025-07-17
9,87,76,4.0,2025-10-19
18,118,61,3.0,2025-08-26
58,136,43,5.0,2025-02-12
32,37,87,4.0,2025-03-27
72,8,78,1.0,2025-05-13
11,48,80,4.0,2025-04-19
99,82,59,5.0,2025-01-08
84,24,69,3.0,2025-09-26
17,112,40,2.0,2025-01-07
15,32,77,3.0,2025-01-23
45,53,67,2.0,2025-08-28
86,97,41,1.0,2025-04-02
18,93,47,1.0,2025-05-02
70,119,74,3.0,2025-02-15
85,87,53,4.0,2025-06-01
100,39,67,5.0,2025-09-04
100,111,7,,2024-12-11
67,39,95,2.0,2025-08-03
24,132,56,5.0,2025-07-03
23,141,24,4.0,2024-12-07
96,67,71,2.0,2025-09-20
65,62,46,4.0,2025-08-13
50,33,71,1.0,2025-01-08
78,124,75,4.0,2025-01-30
74,46,70,3.0,2025-05-16
82,103,33,4.0,2025-07-20
35,130,86,3.0,2025-09-29
34,108,13,,2025-05-19
82,24,94,1.0,2025-07-17
44,38,76,4.0,2025-10-17
45,75,41,5.0,2025-06-17
17,100,83,2.0,2024-11-30
77,146,73,2.0,2025-09-02
39,142,90,3.0,2025-05-27
100,136,0,,2024-11-20
33,127,78,4.0,2025-01-24
64,96,37,3.0,2024-11-12
82,17,20,,2025-09-12
41,35,23,5.0,2025-10-05
43,82,58,4.0,2025-06-02
94,112,68,4.0,2025-09-25
81,79,74,1.0,2025-06-30
32,109,83,4.0,2025-01-14
88,48,34,1.0,2025-03-02
35,15,60,4.0,2025-01-06
55,135,0,,2025-09-23
7,133,93,3.0,2024-12-13
52,132,36,4.0,2025-06-27
43,147,55,2.0,2025-03-23
45,15,88,5.0,2025-06-04
61,79,67,5.0,2025-10-24
59,22,68,2.0,2025-03-29
91,74,34,5.0,2025-05-28
63,117,84,5.0,2025-09-07
14,103,93,5.0,2025-06-30
7,102,21,3.0,2025-03-23
1,93,58,1.0,2025-09-29
28,146,51,3.0,2025-07-12
22,138,66,1.0,2024-12-13
19,121,62,2.0,2025-03-18
25,37,48,2.0,2025-07-03
17,81,35,2.0,2025-01-22
54,55,40,4.0,2025-06-25
34,109,19,,2025-06-10
93,6,85,2.0,2025-07-06
59,38,14,,2025-05-11
43,83,31,1.0,2025-01-06
53,79,96,2.0,2025-10-22
78,9,43,2.0,2025-09-19
34,95,48,5.0,2025-06-22
80,13,100,3.0,2025-09-26
83,99,12,,2025-02-09
33,138,85,3.0,2025-05-19
3,5,56,4.0,2025-03-06
68,54,83,1.0,2025-01-24
36,88,5,,2024-11-27
99,146,75,3.0,2025-03-26
18,52,38,2.0,2024-12-07
64,148,62,4.0,2025-07-04
42,47,0,,2024-12-17
62,94,78,3.0,2025-06-29
9,104,20,,2024-11-09
82,47,68,2.0,2025-06-22
61,135,29,5.0,2025-06-24
25,16,11,,2025-04-30
29,99,47,4.0,2025-11-02
10,122,68,5.0,2024-12-31
79,129,93,4.0,2025-05-10
61,53,49,2.0,2025-01-24
89,28,21,4.0,2025-05-09
95,78,60,4.0,2024-12-08
51,145,36,2.0,2025-07-31
87,17,46,5.0,2025-04-03
7,134,99,4.0,2024-11-22
91,129,26,1.0,2025-09-11
93,13,37,1.0,2025-06-01
30,9,57,3.0,2025-07-13
76,143,83,1.0,2025-05-28
18,108,70,1.0,2025-08-28
99,99,9,,2025-01-05
20,146,65,2.0,2025-08-17
51,124,33,5.0,2024-11-09
17,32,15,,2024-11-05
65,62,59,2.0,2025-10-03
19,24,30,5.0,2025-10-18
13,112,64,5.0,2025-07-25
91,135,18,,2025-08-16
90,91,79,5.0,2025-05-31
19,96,41,3.0,2025-09-05
48,109,7,,2025-06-26
19,127,38,1.0,2025-03-14
3,96,82,4.0,2025-07-02
68,21,59,4.0,2025-07-13
41,134,20,,2025-01-11
86,137,93,1.0,2024-11-23
34,84,24,3.0,2025-07-27
98,87,80,5.0,2025-05-02
35,62,52,5.0,2025-06-06
8,51,44,2.0,2025-07-18
9,148,54,4.0,2025-07-11
87,17,88,5.0,2025-07-12
27,120,64,5.0,2024-12-20
41,65,94,4.0,2025-04-22
29,112,69,5.0,2025-09-11
17,19,82,2.0,2025-09-04
46,125,0,,2025-05-25
65,136,1,,2025-05-24
28,119,54,3.0,2025-05-02
88,100,9,,2025-08-04
92,141,25,2.0,2025-05-03
61,78,71,2.0,2025-06-04
89,6,9,,2025-09-06
36,44,89,3.0,2024-12-04
6,50,9,,2025-04-04
37,78,52,5.0,2025-04-21
82,76,50,1.0,2025-07-21
55,20,30,5.0,2025-10-20
28,61,81,3.0,2025-02-14
98,142,3,,2025-08-27
26,2,77,3.0,2024-11-18
4,97,80,3.0,2025-02-05
49,80,83,3.0,2025-01-21
36,49,30,5.0,2025-03-19
25,17,32,5.0,2025-06-02
5,127,55,3.0,2025-06-12
60,116,65,1.0,2024-11-23
36,95,81,3.0,2025-05-18
92,94,88,2.0,2025-04-07
63,75,84,1.0,2025-01-06
84,111,38,2.0,2025-10-26
50,14,61,2.0,2025-10-25
11,95,29,3.0,2025-07-31
16,141,28,2.0,2025-07-17
61,21,83,5.0,2025-01-03
33,49,1,,2024-12-23
50,83,45,3.0,2025-06-01
25,98,41,4.0,2024-12-29
69,5,76,4.0,2025-08-23
90,11,76,1.0,2025-01-27
88,92,57,3.0,2025-03-31
24,29,15,,2025-10-04
58,53,56,3.0,2024-12-31
74,107,8,,2025-10-30
45,19,12,,2025-08-29
44,58,66,4.0,2025-03-14
18,138,61,1.0,2025-08-23
80,114,45,4.0,2024-12-28
15,146,49,3.0,2024-12-10
43,5,27,2.0,2025-04-26
33,113,24,3.0,2025-06-21
24,133,91,2.0,2025-06-20
50,86,0,,2025-04-30
29,126,88,5.0,2025-10-03
38,32,37,4.0,2025-07-24
18,42,19,,2025-05-17
34,104,81,4.0,2025-10-11
82,22,82,3.0,2025-04-21
6,49,34,2.0,2025-02-03
65,33,8,,2025-07-18
14,1,4,,2024-12-29
2,47,100,5.0,2025-08-06
89,57,25,1.0,2025-06-27
61,139,43,3.0,2025-02-10
92,84,57,5.0,2025-10-18
47,140,62,4.0,2025-01-02
62,78,10,,2025-09-14
96,89,62,5.0,2025-08-13
34,4,4,,2025-08-13
44,123,32,4.0,2025-04-22
37,11,57,2.0,2024-12-24
48,83,51,1.0,2025-02-10
92,111,33,2.0,2025-10-13
93,63,98,3.0,2024-12-14
34,2,24,3.0,2025-09-02
20,57,1,,2025-08-12
82,107,49,2.0,2025-05-23
49,24,5,,2025-06-20
92,121,59,1.0,2024-11-05
83,38,15,,2025-02-15
94,110,3,,2025-05-16
71,119,42,5.0,2025-09-02
97,31,73,4.0,2024-11-05
2,74,57,4.0,2025-08-24
22,17,96,4.0,2025-04-21
42,107,22,5.0,2025-10-07
80,118,60,5.0,2025-08-06
10,35,91,3.0,2024-12-08
29,70,58,2.0,2025-01-20
83,66,14,,2025-09-25
86,77,2,,2025-11-01
82,132,46,3.0,2025-08-03
55,54,58,2.0,2025-01-14
18,17,96,4.0,2025-02-28
54,20,47,2.0,2025-09-08
96,51,76,3.0,2025-04-15
76,62,58,2.0,2025-05-08
96,87,54,3.0,2025-05-05
58,99,88,1.0,2025-09-07
41,34,82,1.0,2025-09-06
20,31,61,3.0,2024-12-23
46,66,35,3.0,2025-01-07
5,111,73,2.0,2025-03-19
18,48,37,4.0,2025-05-19
41,78,55,4.0,2025-02-13
51,120,44,4.0,2025-04-23
40,44,56,5.0,2025-02-12
78,7,31,4.0,2025-07-26
96,28,37,3.0,2024-11-20
82,9,98,4.0,2025-05-12
97,38,0,,2025-05-30
60,85,49,2.0,2025-07-17
14,14,20,,2025-02-13
59,145,79,2.0,2024-11-18
22,39,68,3.0,2025-10-24
88,40,42,1.0,2025-07-06
47,118,6,,2025-02-07
81,115,83,2.0,2025-08-09
45,1,3,,2025-09-08
5,63,16,,2025-07-15
24,111,22,1.0,2025-03-11
14,102,99,2.0,2025-04-15
70,33,20,,2025-03-22
66,13,17,,2025-09-17
3,35,55,1.0,2025-04-01
90,64,76,4.0,2025-02-19
37,114,17,,2025-10-24
37,36,88,3.0,2025-10-13
44,100,49,2.0,2025-07-04
59,107,84,1.0,2025-03-24
76,34,60,2.0,2025-04-26
21,5,24,4.0,2025-01-05
54,77,38,3.0,2025-08-12
72,128,61,5.0,2024-12-28
96,28,96,3.0,2025-05-18
61,108,38,2.0,2024-12-02
30,140,19,,2025-04-27
40,63,18,,2025-03-25
74,3,77,4.0,2025-08-28
89,91,20,,2024-11-15
35,29,37,2.0,2025-04-24
84,135,0,,2025-05-07
56,98,43,1.0,2025-04-24
44,8,21,4.0,2025-08-11
62,142,56,1.0,2025-08-10
89,129,100,3.0,2025-05-31
49,59,4,,2025-09-27
86,109,5,,2025-01-13
76,11,46,2.0,2025-07-31
50,131,31,5.0,2025-04-02
81,12,66,1.0,2024-12-31
72,22,11,,2025-01-08
21,51,96,5.0,2025-09-17
39,79,48,3.0,2025-01-06
44,8,85,2.0,2024-11-28
20,115,65,3.0,2024-12-13
16,120,98,5.0,2025-01-27
42,102,87,5.0,2025-05-30
64,142,44,5.0,2025-10-30
64,40,94,5.0,2025-09-15
64,28,79,5.0,2024-12-19
82,107,59,2.0,2025-08-05
26,102,56,2.0,2025-10-14
51,87,77,1.0,2025-02-23
29,136,66,4.0,2025-01-05
30,60,51,5.0,2025-05-20
6,40,57,5.0,2025-09-15
63,20,66,5.0,2025-04-30
38,132,64,4.0,2024-12-07
41,59,30,5.0,2025-10-04
28,127,15,,2025-06-10
88,11,53,5.0,2024-11-16
56,137,71,5.0,2025-02-22
41,84,47,3.0,2025-07-28
42,86,99,1.0,2025-02-15
62,72,13,,2025-05-17
66,87,9,,2025-09-21
47,70,44,4.0,2025-03-22
69,69,9,,2024-12-23
69,143,61,1.0,2024-11-08
73,115,34,5.0,2025-09-22
33,94,41,3.0,2025-07-26
10,78,94,4.0,2025-06-24
19,43,49,4.0,2024-11-12
93,94,44,4.0,2024-12-06
33,37,14,,2025-08-23
36,119,86,5.0,2025-04-05
3,106,66,3.0,2025-05-21
3,113,40,2.0,2024-12-25
90,70,72,3.0,2025-09-01
1,133,34,5.0,2025-08-11
58,41,40,4.0,2025-08-13
63,98,44,1.0,2025-01-05
95,26,90,2.0,2025-08-22
28,82,21,4.0,2025-07-09
64,143,29,2.0,2025-04-25
77,61,36,3.0,2025-01-09
1,88,51,1.0,2024-11-13
48,46,25,1.0,2025-03-08
81,47,5,,2025-09-15
77,6,58,4.0,2025-04-26
14,70,59,1.0,2025-04-17
82,131,69,3.0,2024-12-03
76,140,18,,2025-07-16
6,105,37,3.0,2025-10-29
81,98,43,2.0,2025-10-10
10,71,41,2.0,2025-01-14
13,121,66,1.0,2025-04-08
22,145,33,3.0,2025-04-14
12,4,100,4.0,2025-10-11
34,116,92,5.0,2025-04-14
81,141,68,2.0,2025-01-02
44,90,69,2.0,2025-04-27
68,99,25,2.0,2025-02-11
59,122,21,1.0,2025-09-01
54,130,28,1.0,2025-05-02
89,121,38,5.0,2025-06-06
74,57,7,,2025-08-06
22,98,22,5.0,2025-03-16
73,134,41,1.0,2025-05-28
89,110,16,,2025-09-07
59,38,54,3.0,2025-05-16
95,71,7,,2025-10-14
97,32,62,4.0,2025-07-13
73,30,37,5.0,2025-04-07
30,47,23,1.0,2025-01-04
